total_lines,LOC,blanks,comments,rawVersion,version,addresses,assemblyStatement,block,contracts_definition,contracts,doWhileStatement,emitStatement,events,forStatement,functions,ifStatement,inlineAssemblyStatement,interfaces,libraries,mapping,modifiers,payable,public,pure,returnStatement,revertStatement,simpleStatement,throwStatement,tryStatement,view,isVirtual,isFallback,whileStatement,cyclomatic,abiLength,abiStringLength,bytecode,contractAddress
679,241,83,57,0.5.16,0.5.16,61,0,47,5,3,0,9,3,6,50,6,0,1,1,5,1,0,0,8,27,0,0,0,0,18,0,0,0,62,196,5808,9820,0x02b5841550f699e68b32336d3f88fcf689ebfa20
68,43,12,5,0.4.20,0.4.20,10,0,8,4,4,0,0,0,1,11,1,0,0,0,0,1,0,0,0,5,0,0,0,0,4,0,0,0,13,32,717,1178,0x023e27edd55dfbeb0925685175afcc2867686aa6
68,45,14,2,^0.4.18,0.4.18,18,0,7,3,3,0,0,2,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,13,87,2299,2294,0x0027449bf0887ca3e431d263ffdefb244d95b555
680,336,143,78,^0.4.21,0.4.21,66,0,55,13,11,0,14,11,6,50,6,0,0,2,4,3,3,0,4,19,0,0,0,0,10,0,1,0,62,224,4382,13146,0x03237a54a3badc2ab036de5fe9046e3100832e15
684,333,86,75,^0.4.24,0.4.24,52,0,48,12,11,0,13,9,6,41,6,0,0,1,3,5,3,0,4,17,0,0,0,0,8,0,1,0,53,130,2727,7406,0x019d6222f05d67ce4f4d258809b149e8e4034540
684,375,105,184,^0.4.15,0.4.15,59,0,54,8,7,0,0,12,10,48,10,2,0,1,7,7,4,0,4,24,0,0,0,0,0,0,2,0,68,237,5440,8084,0x01d28329619796bae733e849696f80a764422700
69,27,15,7,0.4.24,0.4.24,7,0,3,1,1,0,2,2,3,2,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,8,19,490,940,0x00409ccacd67ab9e476b7f386eb67bf40ccbbcba
69,40,18,11,^0.4.9,0.4.9,5,0,6,1,1,0,0,2,6,5,6,0,0,0,1,0,1,0,0,0,0,0,6,0,0,0,0,0,17,63,1133,3422,0x019d7e5ae8d2ba9a292244311dc7355058ab1b08
69,44,14,11,^0.4.8,0.4.8,5,0,9,2,2,0,0,0,3,6,3,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,1,0,12,70,1204,3450,0x013fbaed9c80cc4422ff50d71f4dc622bc7c8ae2
69,66,3,0,^0.4.24,0.4.24,14,0,10,3,1,0,4,2,2,9,2,1,1,1,3,0,0,0,2,7,0,0,0,0,1,0,0,0,13,95,2406,4196,0x000000d4e883e304c7f9574ebeecf238eb55a40f
69,66,3,0,^0.4.24,0.4.24,17,0,10,3,1,0,3,2,1,11,1,1,1,1,3,0,0,0,2,8,0,0,0,0,1,0,0,0,13,103,2662,4378,0x00000000e86b5156e8fd624255bf7a6d722a8f1f
69,66,3,0,^0.4.24,0.4.24,17,0,10,3,1,0,3,2,1,11,1,1,1,1,3,0,0,0,2,8,0,0,0,0,1,0,0,0,13,103,2662,4378,0x000000961d1ac83a67d0ce61612b36f18c10c9b7
696,377,95,238,0.4.24,0.4.24,33,0,18,10,10,0,4,3,3,21,3,3,0,0,2,3,0,0,2,3,0,0,0,0,4,0,1,0,27,115,2699,10822,0x02b0da0967a963cfdb859581811d383f10d64771
699,510,150,47,^0.4.19,0.4.19,59,0,99,9,8,0,6,6,24,75,24,0,0,1,9,5,6,0,4,30,0,0,0,0,26,0,3,0,123,211,5505,10404,0x0246ca32095807e24a6bb9f811fecdbc2d5a83f1
70,55,7,10,^0.4.2,0.4.2,4,0,14,1,1,0,0,1,7,4,7,0,0,0,1,0,1,0,0,1,0,0,6,0,0,0,0,0,18,36,1010,3866,0x015a06a433353f8db634df4eddf0c109882a15ab
701,324,86,48,^0.6.2,0.6.2,68,0,69,6,2,0,9,3,13,58,13,2,1,2,5,1,1,0,10,42,0,0,0,0,20,6,0,0,84,145,4999,26252,0x038590663fa652985059ce30826de28095cd18a9
703,194,69,59,^0.6.6,0.6.6,52,0,41,6,2,0,4,2,3,42,3,2,1,2,3,0,1,0,8,28,0,0,0,0,12,13,0,0,48,80,3058,8676,0x03542773ff03e6bfc17f70cb29c0b43115399a8b
704,282,165,87,NA,NA,49,0,55,13,12,0,0,8,23,45,23,0,0,1,5,6,0,0,0,26,0,0,17,0,0,0,0,0,91,275,6423,12870,0x0371a82e4a9d0a4312f3ee2ac9c6958512891372
707,305,84,84,0.5.16,0.5.16,57,0,60,10,5,0,9,8,7,54,7,1,1,4,3,5,1,0,12,27,0,0,0,0,16,0,0,0,68,254,6267,19536,0x00022837E66Fdd4bbFe63859d7dc12651738D329
71,71,0,0,^0.4.16,0.4.16,16,0,9,2,1,0,3,2,1,9,1,0,1,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,11,114,2953,9642,0x013bf75820343cccc2cffda666bf4d5f7891e35c
717,282,91,87,^0.5.0,0.5.0,57,0,53,9,4,0,8,7,7,48,7,1,1,4,3,4,1,0,12,24,0,0,0,0,13,0,0,0,62,225,5579,10346,0x021ae70bdea09eb2688c1def7af0ec37f431299b
717,414,201,61,0.8.7,0.8.7,76,0,69,4,3,0,11,6,31,47,31,1,1,0,13,3,0,0,7,25,0,0,0,0,6,0,0,0,109,260,10222,35476,0x000ab58cd1cbcba900d12cd559d873b5b6ed0ce2
723,258,111,43,0.4.25,0.4.25,45,0,33,5,5,0,13,10,2,26,2,0,0,0,3,5,0,0,1,10,0,0,0,0,0,0,0,0,30,279,6401,12044,0x0198f46f520f33cd4329bd4be380a25a90536cd5
7233,3107,942,739,^0.8.0,0.8.0,518,0,400,71,9,0,24,23,73,488,73,20,26,25,44,8,18,0,56,191,0,0,0,1,212,98,1,3,638,30,1117,12866,0x0308917D99Aa92d7e5F27cECa5250Fa09a2224aa
729,201,83,64,^0.6.2,0.6.2,52,0,41,6,2,0,4,2,3,42,3,2,1,2,3,0,1,0,8,28,0,0,0,0,12,13,0,0,48,80,3058,8676,0x0263e1dcfcaaad8fd4e840fe4b22854485a561f0
729,295,104,80,^0.5.0,0.5.0,57,0,55,10,5,0,8,7,7,50,7,1,1,4,3,5,1,0,12,24,0,0,0,0,13,0,0,0,64,233,5785,11326,0x011166d1934d1b3e0bb9f7d8ca5241c153d07ddc
73,57,14,15,^0.4.16,0.4.16,21,0,6,2,2,0,0,2,0,11,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,11,87,2392,5998,0x0347f0e12c173339a87c811b13f3f1e33abf71d5
73,65,8,0,^0.4.4,0.4.4,5,0,4,1,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,478,4660,0x02f66a7d5657ee67be39349988aa1f944206ead3
731,313,101,83,0.5.16,0.5.16,56,0,60,10,5,0,8,8,7,54,7,1,1,4,3,5,1,0,12,27,0,0,0,0,16,0,0,0,68,254,6267,19050,0x02cc8f37c64c48cee5e3b81d8fe803d4968312ee
733,344,103,101,^0.4.24,0.4.24,65,0,53,12,10,0,16,11,2,49,2,0,0,2,5,7,2,0,4,16,0,0,0,0,7,0,1,0,53,190,4582,6640,0x02a725c0bdc5678539cd38e74e675fe537736389
735,416,103,135,^0.4.20,0.4.20,33,0,52,2,1,0,0,5,11,33,11,0,0,1,8,4,2,0,5,23,0,0,0,0,14,0,1,1,56,277,6403,23160,0x001f52daa8a4f7b9b26da16baf449c0d270dbe63
737,372,97,45,^0.6.0,0.6.0,69,0,74,6,2,0,9,3,14,63,14,2,1,2,5,1,1,0,10,45,0,0,0,0,23,6,0,0,91,163,5461,29714,0x0342ac5dfad866985dde477caa85027a3c01a334
738,369,56,49,^0.4.16,0.4.16,41,0,82,1,1,0,0,3,24,41,24,1,0,0,8,6,3,0,0,23,0,0,0,0,0,0,1,0,89,320,7122,19712,0x03c18d649e743ee0b09f28a81d33575f03af9826
74,48,21,12,^0.4 .9,0.4.9,4,0,7,2,1,0,0,0,2,7,2,0,0,1,3,0,0,0,0,4,0,0,3,0,0,0,1,0,11,81,1611,3922,0x02821680d7ddbcb9ed8a596e3e5ab76ae899d6ae
74,57,17,0,>=0.4.22 <0.6.0,0.5.0,14,0,9,2,1,0,3,2,0,9,0,0,0,1,3,0,0,0,2,8,0,0,0,0,3,0,0,0,9,87,2248,3062,0x028bf883b441b9435d0e32767d84a1c07122bc32
74,67,7,0,^0.4.4,0.4.4,22,0,19,3,3,0,0,2,3,14,3,0,0,0,3,0,0,0,0,8,0,0,2,0,0,0,1,0,20,107,2718,4188,0x018b987374705565c648c5494ace533e88734c1d
740,357,142,86,^0.4.19,0.4.19,74,0,65,13,12,0,0,5,8,52,8,0,0,1,13,2,3,0,1,15,0,0,0,0,4,0,2,1,69,33,667,1582,0x056776fae124d8b671421d4072572dee87f891ae
742,337,106,54,^0.6.12,0.6.12,68,0,70,6,2,0,9,3,14,59,14,2,1,2,5,1,1,0,10,42,0,0,0,0,20,6,0,0,87,157,5310,14638,0x031fE06b23182DE4CC86D5FeBBEe7a780878aDE8
742,360,90,49,^0.6.0,0.6.0,68,0,74,6,2,0,9,3,14,63,14,2,1,2,5,1,1,0,10,45,0,0,0,0,23,6,0,0,91,163,5461,29570,0x01081c1181c7b6abef5f223326dc22debc0c3588
744,333,97,68,>=0.6.0 <0.8.0,0.7.0,105,0,53,10,1,0,0,2,13,59,13,2,5,4,0,0,3,0,12,30,0,0,0,0,12,0,0,0,85,36,928,15408,0x002c07fbb1551404067e27ba7c7bf9dea2646ab3
745,314,121,87,^0.5.0,0.5.0,60,0,55,12,6,0,10,11,8,58,8,1,2,4,3,5,0,0,8,21,0,0,0,0,20,0,0,0,74,298,7828,12404,0x0031b7AC27d10c75072d2399323d4Ca4751C4642
746,391,128,54,^0.4.23,0.4.23,59,0,63,13,12,0,21,12,10,46,10,1,0,1,6,5,0,0,8,27,0,0,0,0,11,0,0,3,69,369,8507,13404,0x03d75483c4310a8641fd119ec44b0ba71667a310
746,493,4,66,^0.4.24,0.4.24,84,0,77,15,12,0,16,10,1,76,1,0,1,2,4,6,2,0,6,33,0,0,0,0,18,0,1,0,78,307,7151,10640,0x0212f052cbf41b91cb6daf0735325102e5f4ab76
748,672,76,0,^0.5.3,0.5.3,103,0,98,1,1,0,0,0,66,63,66,1,0,0,6,2,18,0,5,50,0,0,0,0,12,0,1,2,197,561,13826,41442,0x014324b2307b1a578e3d64aa36e6e4b22b118061
75,62,13,0,>=0.4.22 <0.6.0,0.5.0,22,0,12,2,2,0,3,2,2,14,2,0,0,0,3,0,3,0,0,8,0,0,0,0,6,0,1,0,18,91,2887,2768,0x029f8a88abb93859f4730f17f7871d356a23a000
75,62,13,0,>=0.4.22 <0.6.0,0.5.0,22,0,12,2,2,0,3,2,2,14,2,0,0,0,3,0,3,0,0,8,0,0,0,0,6,0,1,0,18,91,2887,2876,0x01cd82cdf05741e4aadb18edd6db073e5b3a01b3
75,62,13,0,>=0.4.22 <0.6.0,0.5.0,22,0,12,2,2,0,3,2,2,14,2,0,0,0,3,0,3,0,0,8,0,0,0,0,6,0,1,0,18,91,2887,5722,0x0393774a6016069c2884b4e592b0104d3a185ba7
75,64,2,6,^0.5.0,0.5.0,23,0,11,3,3,0,4,2,0,17,0,0,0,0,3,0,0,0,4,6,0,0,0,0,6,0,0,0,17,127,4153,3720,0x02e70911d29e05cb85a420c6fbf713d021639fa9
754,397,113,83,^0.4.24,0.4.24,60,0,57,11,9,0,19,12,10,45,10,0,0,2,6,7,0,0,4,19,0,0,0,0,10,0,0,0,65,401,9082,30984,0x0157b72f1ccf174cac1ec1a4fb6a791f7fe4253f
762,249,100,63,^0.5.0,0.5.0,52,0,47,11,7,0,6,4,1,51,1,0,1,3,4,1,0,0,11,29,0,0,0,0,14,0,0,0,53,153,3750,7928,0x0258f474786ddfd37abce6df6bbb1dd5dfc4434a
762,380,115,121,^0.4.11,0.4.11,60,0,72,9,9,0,0,18,43,57,43,0,0,0,1,2,3,0,0,49,0,0,14,0,0,0,2,0,143,268,6570,9954,0x024cb480c6bf81eea0067c2682a706e5da5c6024
767,403,94,47,>=0.6.2,0.6.2,75,0,82,6,2,0,11,3,15,69,15,2,1,2,6,1,1,0,10,46,0,0,0,0,24,8,0,0,99,199,6333,37800,0x010df15e59c32041bcbd91dc4304d16a3f98ed18
768,375,118,94,^0.4.13,0.4.13,111,0,60,11,9,0,9,9,13,52,13,1,1,1,3,2,2,0,5,31,0,0,0,0,11,0,1,0,78,234,6320,2,0x01d6208f95cf2292c350fc8bb1b1f29230352675
769,403,95,48,>=0.6.2,0.6.2,75,0,82,6,2,0,11,3,15,69,15,2,1,2,6,1,1,0,10,46,0,0,0,0,24,8,0,0,99,199,6333,37800,0x01914e3234b7f4807cc07458994e7c48ed844b11
77,61,16,0,^0.4.18,0.4.18,25,0,7,2,1,0,0,4,0,13,0,0,1,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,13,95,2395,2786,0x0229cc0290da2a9d2a80a8c7cd283d046b1ada57
77,63,14,0,^0.4.22,0.4.22,11,0,10,4,4,0,2,3,0,10,0,0,0,0,1,3,1,0,0,2,0,0,0,0,4,0,1,0,10,91,1893,3202,0x03324c5bce64a142f0110040851574903516b2ac
770,238,136,74,^0.8.0,0.8.0,58,0,41,12,2,0,8,4,0,49,0,0,3,0,3,2,5,0,0,18,0,0,0,0,19,28,0,0,49,144,5089,8534,0x02d1E7F5E57C5EF5D0C43e71e98cF23afaF67020
771,403,95,48,>=0.6.2,0.6.2,75,0,82,6,2,0,11,3,15,69,15,2,1,2,6,1,1,0,10,46,0,0,0,0,24,8,0,0,99,199,6333,37786,0x0285e641ed4f34e70b9eb61dbd4e465c5767581b
771,403,95,48,>=0.6.2,0.6.2,75,0,82,6,2,0,11,3,15,69,15,2,1,2,6,1,1,0,10,46,0,0,0,0,24,8,0,0,99,199,6333,37786,0x028c37ea9dc0f84bcddf53dd92cd74ae5b96876d
774,529,129,74,^0.4.24,0.4.24,74,0,104,11,10,0,14,8,20,80,20,0,0,1,6,3,2,0,4,33,0,0,0,0,10,0,1,0,120,637,13137,18358,0x01c627181089b6e10ee8316ec08516b3df7c4845
775,511,65,139,^0.4.18,0.4.18,31,0,98,6,6,0,0,4,51,31,51,0,0,0,1,2,0,0,2,23,0,0,0,0,14,0,0,0,133,159,3999,12694,0x0290d5563eefff78247d85048e7b9f6aa6d8c1f8
778,242,77,67,^0.6.0,0.6.0,64,0,61,5,2,0,5,2,11,45,11,2,1,2,5,1,2,0,8,26,0,0,0,0,12,11,0,0,67,116,4180,24662,0x015024b0d87dbb567f9e3d956bb0a495436ec3ba
783,404,168,62,0.5.0,0.5.0,105,0,70,12,10,0,20,15,1,67,1,0,1,1,4,8,0,0,5,38,0,0,0,0,16,0,0,0,69,342,8414,46938,0x00000000000fe8503db73c68f1a1874eb9d86883
788,437,150,87,^0.4.11,0.4.11,58,0,77,14,13,0,0,10,9,62,9,0,0,1,6,5,6,0,0,31,0,0,0,0,0,0,2,0,80,328,6855,15962,0x03abf8b032feebef9f3ad74459d4a951f8cc84ba
79,42,11,22,^0.4.16,0.4.16,12,0,4,2,1,0,0,2,0,5,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,5,99,2188,5226,0x037d67c29f19a5451c731312a4c02043143c61ca
79,62,7,10,>=0.4.22 <0.6.0,0.5.0,22,0,12,2,2,0,3,2,2,14,2,0,0,0,3,0,3,0,0,8,0,0,0,0,6,0,1,0,18,91,2887,2900,0x02a7c828437aa9aea6da510758b2a9d6fb37f0bc
79,65,14,3,^0.4.18,0.4.18,16,0,9,2,1,0,0,2,1,9,1,0,1,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,11,111,2908,8410,0x022ff7bc54c30c85d16ecad4819337b82ab8d314
79,69,10,0,^0.4 .9,0.4.9,15,0,11,2,1,0,0,2,0,11,0,0,0,1,3,0,0,0,0,9,0,0,0,0,0,0,1,0,11,80,1973,2804,0x0224943341178a0b54716572b66dce3fde77fd03
792,239,80,65,^0.6.0,0.6.0,64,0,61,5,2,0,5,2,11,45,11,2,1,2,5,1,2,0,8,26,0,0,0,0,12,11,0,0,67,104,3894,10608,0x02f7bd798e765369a9d204e9095b2a526ef01667
7956,5046,918,639,0.4.24,0.4.24,357,0,329,56,16,0,25,35,90,227,90,3,14,26,16,9,0,0,42,169,0,0,0,0,63,0,0,2,409,349,9759,45322,0x03d9550c4ce1df4ad97bbcfe4df24cdec9cf3b24
796,312,113,102,0.4.24,0.4.24,83,0,53,13,10,0,6,4,3,61,3,1,1,2,10,5,0,0,4,23,0,0,0,0,27,0,0,0,67,249,6063,10424,0x024008f43b1956e111cdb88a76b517cb4b241c7e
797,239,79,65,^0.6.6,0.6.6,64,0,61,5,2,0,5,2,11,45,11,2,1,2,5,1,2,0,8,26,0,0,0,0,12,11,0,0,67,0,2,174,0x01eAAa41067809da7ABEEE1dd4b8698BAa0c42f1
804,363,128,81,^0.4.24,0.4.24,79,0,49,13,9,0,7,5,4,58,4,1,1,3,8,1,0,0,5,22,0,0,0,0,21,0,0,0,66,166,4262,8220,0x01ed068115ba99b94c65c7791d4ac5dee1253835
806,277,100,100,0.4.25,0.4.25,75,0,38,11,2,0,7,7,2,70,2,0,8,1,0,2,0,0,5,25,0,0,0,0,27,0,0,0,74,256,7501,17906,0x0142220147cc66c18b1e919b0fec6d78cf850064
81,65,16,2,^0.4.16,0.4.16,16,0,9,2,1,0,0,2,1,9,1,0,1,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,11,111,2908,5110,0x039dbff00f2b4b0da89c60a1870cbfbd726b6cb1
81,69,12,0,^0.4.16,0.4.16,16,0,9,2,1,0,3,2,1,9,1,0,1,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,11,111,2832,4376,0x02f65ca1b619b6a659ea383bba6f5ffca212aca0
810,683,123,4,^0.4.18,0.4.18,84,0,68,6,5,0,24,22,9,60,9,0,0,1,22,2,2,0,7,15,0,0,0,0,3,0,1,0,78,583,21138,31510,0x03cc979c46b030c4abd7d4063cd075cb38cd0919
811,602,117,31,>=0.6.0 <0.9.0,0.8.0,152,0,94,7,1,0,10,12,36,91,36,0,5,0,10,2,8,0,9,24,0,0,0,0,25,3,0,0,163,349,11312,24396,0x034B848caE7639bB93038C6A751C21a7bCF0Ece3
813,404,152,67,^0.4.18,0.4.18,61,0,67,11,10,0,0,5,14,48,14,0,0,1,6,8,3,0,4,19,0,0,0,0,6,0,1,0,76,352,7081,11248,0x037213960f5fec272c05dda062c23b828de39445
814,345,128,333,^0.4.11,0.4.11,67,0,52,9,9,0,0,8,35,46,35,1,0,0,3,3,2,0,0,30,0,0,17,0,0,0,1,1,117,216,5375,22920,0x03698a26a6af930c76ee74a66eed6649fc511e6f
82,54,28,0,0.4.24,0.4.24,35,0,12,3,3,0,0,0,0,17,0,0,0,0,1,1,0,0,0,7,0,0,0,0,1,0,0,0,17,104,2675,2406,0x004fd00dc156ff5ce5da0a7082934d4122f8bd3f
823,362,125,101,^0.4.23,0.4.23,72,0,63,16,15,0,7,11,3,60,3,0,0,1,5,4,3,0,4,19,0,0,0,0,10,0,1,0,66,185,4562,14624,0x01245dd1a01affe844ea89ef9176a9f910cf8a67
825,444,208,43,>=0.6.0 <0.8.0,0.7.0,130,0,77,17,5,0,10,15,18,84,18,1,8,3,6,1,3,0,9,25,0,0,0,0,34,2,0,0,120,240,9722,21486,0x018CfC3fDDa0C3EF0A2B09aF9259401860BFe055
833,246,82,80,^0.6.12,0.6.12,74,0,53,8,3,0,7,3,4,52,4,2,1,3,3,1,1,0,8,29,0,0,0,0,13,15,0,0,60,105,3839,12566,0x03c302f638d6773b40af8d02b563858a49c5cc23
834,307,96,70,0.6.12,0.6.12,64,0,55,7,4,0,7,3,5,56,5,2,1,2,4,1,1,0,10,31,0,0,0,0,18,1,0,1,67,121,4253,7668,0x0197f1081f28ed90815442821109da9dcc1f23fd
834,380,106,88,^0.6.0,0.6.0,76,0,74,12,5,0,8,8,19,60,19,1,3,4,5,3,1,0,12,33,0,0,0,0,19,3,0,0,98,364,10143,25738,0x034f3bbba6d0623ac741fc1dc605e0b7ab339d63
8376,3754,1092,865,^0.8.0,0.8.0,561,0,471,83,10,0,32,28,82,540,82,28,26,35,46,9,19,0,73,212,0,0,0,1,227,101,1,3,708,28,2748,27212,0x01503bAF774aB3aDb6AF79a6fB725c1610D45b2a
838,463,184,142,0.4.20,0.4.20,52,0,67,3,2,0,0,7,13,48,13,0,0,1,12,2,6,0,5,37,0,0,0,0,16,0,2,2,76,290,7321,10332,0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0
84,67,17,0,^0.4.16,0.4.16,13,0,10,2,1,0,2,2,1,9,1,0,0,1,3,0,0,0,4,8,0,0,0,0,0,0,0,0,11,87,2175,6680,0x03e2aa41156eeb8ab7835593b9c6a982612a52fb
847,674,76,62,^0.4.20,0.4.20,43,0,108,11,10,0,0,1,79,114,79,0,0,1,2,3,33,0,0,23,0,0,1,0,0,0,1,0,272,633,14312,42348,0x03cf94938696812a3615a98cdfcf82598ef30158
849,437,120,112,>=0.6.0 <0.8.0,0.7.0,58,0,48,13,2,0,5,4,12,67,12,0,7,2,0,1,0,0,26,28,0,0,0,0,31,5,0,1,92,79,2736,6786,0x001D77351daD0cD3f696c67EbBa5Bda0C11d0Db1
85,61,13,10,^0.4.23,0.4.23,27,0,1,4,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,48,881,7498,0x000000eade0fe9269d0412a6055b6f3c5d968488
85,68,12,3,^0.4.18,0.4.18,9,0,8,2,2,0,0,1,10,7,10,0,0,0,3,0,0,0,4,6,0,0,0,0,0,0,0,0,27,82,2016,3472,0x00571808479ced690a6948992e32b1f3e69df557
85,69,16,0,^0.4.6,0.4.6,15,0,11,1,1,0,0,2,0,11,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,11,127,2941,7318,0x02318775f6e1c6fb978f118cb3aa2014a3ea3e95
853,545,135,133,^0.4.15,0.4.15,94,0,81,12,11,0,0,10,28,54,28,0,0,1,13,7,4,0,0,30,0,0,0,0,0,0,2,0,110,77,1496,3186,0x0286f920f893513c7ec9fe35ba0a4760229a243e
86,53,12,33,^0.4.26,0.4.26,15,0,7,1,1,0,3,2,0,7,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,1,0,7,99,2444,3262,0x03b267325193fd0c15ca0d2a693e54213c2afcb6
861,349,107,123,>=0.5.4 <0.6.0,0.5.0,102,0,60,10,6,0,8,5,6,56,6,0,2,2,5,4,2,0,14,34,0,0,0,0,12,0,1,1,69,135,3244,8400,0x02ae1deb9a7e9ff1c5354f9c670bf1edde6f728d
868,428,101,85,^0.5.0,0.5.0,58,0,59,10,5,0,10,8,10,52,10,1,1,4,3,5,1,0,12,25,0,0,0,0,14,0,0,0,72,286,6976,11570,0x0168c8dfbdfa63464360fbb68024e7648105a8f9
87,57,12,37,^0.4.25,0.4.25,15,0,7,1,1,0,0,3,0,7,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,7,108,2735,7136,0x012dd1cebb30baf1bc9f41c4cf27dbc6aae9ede5
87,57,12,37,^0.4.25,0.4.25,15,0,7,1,1,0,0,3,0,7,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,7,108,2735,7136,0x03214bb0c7524d847776f1f07f9a1a650983a2bc
87,66,9,12,^0.7.0,0.7.0,18,0,11,3,3,0,3,2,1,9,1,0,0,0,3,1,2,0,0,5,0,0,0,0,2,0,0,0,11,89,3056,3760,0x01d1a934129f208dfbe60ef31ca63f4ad2757d84
87,67,11,33,^0.4.13,0.4.13,14,0,8,2,2,0,0,2,11,8,11,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,30,105,2546,5866,0x033d46d15ad9b5653cbe61be97371023acb11f94
87,67,11,33,^0.4.8,0.4.8,14,0,8,2,2,0,0,2,11,8,11,0,0,0,3,0,0,0,0,5,0,0,10,0,0,0,0,0,30,105,2546,5758,0x03834852f2889ddf286104bc771371c764be1fc6
87,67,11,33,^0.4.8,0.4.8,14,0,8,2,2,0,0,2,11,8,11,0,0,0,3,0,0,0,0,5,0,0,10,0,0,0,0,0,30,119,2938,9146,0x018b7f23490a23fe29a33d3c8f92fe445c1f7a5b
87,67,20,0,^0.4.4,0.4.4,22,0,19,3,3,0,0,2,3,14,3,0,0,0,3,0,0,0,0,8,0,0,2,0,0,0,1,0,20,107,2718,8010,0x0281d3d07af19c504d4dde8af899c12781f89a69
871,436,169,129,^0.4.21,0.4.21,66,0,72,16,13,0,16,10,12,67,12,0,1,2,6,5,2,0,4,28,0,0,0,0,16,0,1,1,92,296,5980,16668,0x0267ee183beebdb7f931afe41e4e25352195b871
871,536,106,93,^0.4.23,0.4.23,45,0,93,11,10,0,12,5,58,42,58,0,0,1,5,3,1,0,5,41,0,0,0,0,8,0,1,0,158,493,10521,42082,0x01f9ed6f62ebf73f7f5e09c1cd07f0665e68b706
878,311,130,117,>=0.6.0 <0.8.0,0.7.0,27,0,78,8,1,0,0,0,18,114,18,1,4,1,0,7,0,0,23,53,0,0,0,0,45,3,0,0,150,118,3597,11526,0x030aea8378cc131674d6d655ca26b5a3ef4c63da
88,56,27,8,^0.4.24,0.4.24,15,0,8,3,3,0,2,3,0,10,0,0,0,0,1,1,0,0,0,4,0,0,0,0,4,0,0,0,10,111,2457,5392,0x0249a616e4559f560aa30fa0e79d634603161b3a
88,71,17,3,^0.4.11,0.4.11,13,0,11,1,1,0,0,2,0,8,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,8,127,2947,8918,0x03e9a7bf2a324f8bac73ae0cb8be7645ab27b498
881,500,148,104,^0.4.26,0.4.26,31,0,88,5,5,0,10,8,42,38,42,0,0,0,4,0,1,0,19,68,0,0,0,0,5,0,1,0,122,201,5626,10534,0x039200dceb9bd2cb1da57356b1c0c7220948cfc7
89,72,17,0,^0.4.19,0.4.19,4,0,9,2,2,0,0,0,4,7,4,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,15,60,1112,2008,0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f
890,356,79,63,^0.6.6,0.6.6,64,0,48,7,3,0,7,3,3,48,3,2,1,2,3,1,1,0,8,29,0,0,0,0,13,15,0,0,54,117,4205,8644,0x013a505d2d9842d9ef33e2413e5565a93a7c9431
890,356,79,63,^0.6.6,0.6.6,64,0,48,7,3,0,7,3,3,48,3,2,1,2,3,1,1,0,8,29,0,0,0,0,13,15,0,0,54,117,4205,8644,0x0163fadfa5c45a4c2b22175dcc680f384c21cde8
891,634,138,130,^0.4.20,0.4.20,112,0,112,11,6,0,0,11,49,65,49,1,4,1,7,7,3,0,7,18,0,0,0,0,20,0,1,0,163,171,3770,14008,0x0176d6746520dd73c2db032348530520d64e074e
899,480,197,184,^0.4.11,0.4.11,36,0,46,7,7,0,0,13,5,72,5,0,0,0,8,1,0,0,0,4,0,0,0,0,0,0,0,0,82,470,14845,17436,0x0304ca88ec05853c4fd1adf44c6f354fad927a83
90,23,18,19,^0.5.16,0.5.16,9,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,29,817,1638,0x02beff6668a0c8b7b16c978de8807527d9342ad4
90,75,15,0,^0.4.18,0.4.18,22,0,13,2,2,0,0,2,2,13,2,0,0,0,3,2,0,0,0,7,0,0,0,0,0,0,0,0,17,95,2399,6242,0x03dcbedc7f08f9fe276948d7b06a180834e80ece
